client_id,gender,birth_date,client_district_id,disp_id,account_id,disp_type,acc_district_id,stmt_freq,account_date,loan_id,loan_date,loan_amount,loan_duration,loan_payments,loan_status,card_id,card_type,card_issued_date,avg_balance,abs_balance,avg_dtCCwdl,avg_dtCashwdl,avg_dtObRemit,avg_dtOther,avg_crCash,avg_crObColl,avg_crOther,avg_dtIns,avg_dtStmtBal,avg_dtIntNegBal,avg_dtHousehold,avg_dtLoan,avg_dtOtherPay,avg_crInterest,avg_crPension,avg_crOtherPay,district_id,district_name,region,num_inhab,mun_inhab500,mun_inhab1000,mun_inhab10000,mun_inhab10001,num_cities,urban_ratio,avg_sal,unemploy95,unemploy96,entPer1000,crimes95,crimes96,num_operators
10566,f,1942-11-09,74,10258,8566,OWNER,74,Monthly,1993-10-08,6738,1994-09-29,230220,36,6395.0,B,,,,77.142683,6325.7,0.0,2410.306098,1145.54878,0.0,3611.45122,0.0,21.546341,0.0,1.780488,0.732927,60.914634,0.0,3492.426829,21.546341,0.0,3611.45122,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,1
10654,f,1962-07-16,46,10346,8639,OWNER,46,Monthly,1997-08-22,6746,1998-06-06,185640,60,3094.0,C,,,,392.132727,21567.3,0.0,2892.927273,0.0,0.0,49.090909,3207.018182,28.950909,0.0,1.327273,0.0,0.0,0.0,2891.6,28.950909,0.0,3256.109091,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,1
10662,f,1949-08-25,60,10354,8645,OWNER,60,Monthly,1997-06-23,6748,1998-12-08,240900,60,4015.0,C,,,,165.115833,19813.9,0.0,1474.748333,966.225,0.0,2581.025,0.0,25.064167,0.0,1.581667,0.0,966.225,0.0,1473.166667,25.064167,0.0,2581.025,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,1
10702,m,1938-05-03,17,10394,8680,OWNER,17,Monthly,1996-02-12,6751,1996-07-14,85716,36,2381.0,C,,,,1921.947368,36517.0,0.0,2642.105263,0.0,0.0,389.473684,4135.684211,38.894737,0.0,0.0,0.0,0.0,0.0,2642.105263,38.894737,0.0,4525.157895,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181,2
10703,f,1943-04-28,17,10395,8680,DISPONENT,17,Monthly,1996-02-12,6751,1996-07-14,85716,36,2381.0,C,,,,1921.947368,36517.0,0.0,2642.105263,0.0,0.0,389.473684,4135.684211,38.894737,0.0,0.0,0.0,0.0,0.0,2642.105263,38.894737,0.0,4525.157895,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181,2
10714,f,1946-03-31,66,10406,8688,OWNER,66,Monthly,1996-11-22,6753,1997-03-20,67980,12,5665.0,A,,,,3979.0,55706.0,0.0,1750.0,0.0,0.0,5697.285714,0.0,31.714286,0.0,0.0,0.0,0.0,0.0,1750.0,31.714286,0.0,5697.285714,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,1
10746,m,1971-08-04,53,10438,8713,OWNER,53,Monthly,1997-05-18,6755,1998-07-24,170700,60,2845.0,C,,,,300.807692,27373.5,0.0,2860.125275,0.0,0.0,225.274725,2907.527473,28.130769,0.0,1.443956,0.0,0.0,0.0,2858.681319,28.130769,0.0,3132.802198,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,1
10777,f,1980-01-27,70,10469,8742,OWNER,70,Monthly,1997-01-28,6758,1997-07-29,33144,12,2762.0,A,,,,990.40625,31693.0,0.0,2120.45625,207.09375,0.0,3297.375,0.0,20.58125,190.28125,0.45625,0.0,2.125,0.0,2134.6875,20.58125,0.0,3297.375,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,2
10778,m,1976-03-19,70,10470,8742,DISPONENT,70,Monthly,1997-01-28,6758,1997-07-29,33144,12,2762.0,A,,,,990.40625,31693.0,0.0,2120.45625,207.09375,0.0,3297.375,0.0,20.58125,190.28125,0.45625,0.0,2.125,0.0,2134.6875,20.58125,0.0,3297.375,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,2
10813,f,1979-05-13,1,10505,8772,OWNER,1,Monthly,1996-05-16,6763,1997-06-19,88272,48,1839.0,C,,,,91.992208,7083.4,0.0,1220.997403,859.909091,0.0,76.623377,2078.207792,18.067532,0.0,1.516883,0.0,859.909091,0.0,1219.480519,18.067532,0.0,2154.831169,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
10818,m,1972-08-04,64,10510,8776,OWNER,64,Monthly,1994-08-24,6764,1995-08-26,33984,48,708.0,C,,,,635.224286,44465.7,0.0,1981.46,0.0,0.0,2576.171429,0.0,40.512857,0.0,1.46,0.0,0.0,0.0,1980.0,40.512857,0.0,2576.171429,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,1
10828,f,1957-11-23,1,10520,8784,OWNER,1,Monthly,1996-10-16,6766,1998-04-28,74352,24,3098.0,C,,,,418.795238,52768.2,0.0,4596.157143,732.230159,0.0,8.730159,5693.833333,44.619048,0.0,1.506349,0.0,732.230159,0.0,4594.650794,44.619048,0.0,5702.563492,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
10963,m,1944-06-15,1,10655,8899,OWNER,1,Weekly,1994-09-05,6785,1995-12-25,125340,60,2089.0,C,,,,149.664567,19007.4,0.0,4388.433071,380.070866,0.0,4878.472441,0.0,39.696063,0.0,3.070866,0.0,380.070866,0.0,4385.362205,39.696063,0.0,4878.472441,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
10987,f,1961-10-03,62,10679,8919,OWNER,62,Monthly,1997-07-03,6790,1998-06-08,76104,24,3171.0,C,,,,339.21358,27476.3,0.0,607.187654,245.08642,0.0,1171.62963,0.0,19.858025,0.0,1.261728,0.0,14.345679,0.0,836.666667,19.858025,0.0,1171.62963,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,2
10988,m,1964-06-13,62,10680,8919,DISPONENT,62,Monthly,1997-07-03,6790,1998-06-08,76104,24,3171.0,C,,,,339.21358,27476.3,0.0,607.187654,245.08642,0.0,1171.62963,0.0,19.858025,0.0,1.261728,0.0,14.345679,0.0,836.666667,19.858025,0.0,1171.62963,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,2
10997,f,1972-02-06,1,10689,8926,OWNER,1,Monthly,1997-03-21,6791,1998-01-23,566640,60,9444.0,C,,,,388.315584,29900.3,0.0,1752.896104,605.285714,0.0,2720.519481,0.0,25.977922,88.987013,0.948052,0.0,304.831169,0.0,1963.415584,25.977922,0.0,2720.519481,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2
10998,m,1967-12-19,1,10690,8926,DISPONENT,1,Monthly,1997-03-21,6791,1998-01-23,566640,60,9444.0,C,,,,388.315584,29900.3,0.0,1752.896104,605.285714,0.0,2720.519481,0.0,25.977922,88.987013,0.948052,0.0,304.831169,0.0,1963.415584,25.977922,0.0,2720.519481,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2
11050,f,1957-05-04,70,10742,8972,OWNER,70,Monthly,1996-05-21,6805,1996-12-21,45024,48,938.0,C,,,,984.215385,38384.4,0.0,2876.646154,521.153846,0.0,4346.871795,0.0,35.14359,0.0,0.748718,0.0,363.0,0.0,3034.051282,35.14359,0.0,4346.871795,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,1
11063,f,1955-11-04,64,10755,8982,OWNER,64,Monthly,1993-09-25,6808,1994-10-12,227880,36,6330.0,A,,,,647.189157,53716.7,0.0,3754.80241,0.0,0.0,4360.060241,0.0,41.931325,0.0,1.93494,0.0,0.0,0.0,3752.86747,41.931325,0.0,4360.060241,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,2
11064,m,1953-07-09,64,10756,8982,DISPONENT,64,Monthly,1993-09-25,6808,1994-10-12,227880,36,6330.0,A,,,,647.189157,53716.7,0.0,3754.80241,0.0,0.0,4360.060241,0.0,41.931325,0.0,1.93494,0.0,0.0,0.0,3752.86747,41.931325,0.0,4360.060241,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,2
11093,m,1959-01-29,40,10785,9006,OWNER,40,Weekly,1994-09-02,6810,1996-06-08,186384,48,3883.0,C,,,,110.547368,21004.0,0.0,5466.968421,454.1,0.0,5982.363158,0.0,49.252632,0.0,3.157895,0.0,454.1,0.0,5463.810526,49.252632,0.0,5982.363158,40,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,1
11105,f,1957-02-01,70,10797,9017,OWNER,70,Monthly,1995-11-22,6816,1996-03-26,100224,48,2088.0,D,,,,1743.727778,31387.1,0.0,1594.444444,0.0,0.0,172.222222,3132.0,33.95,0.0,0.0,0.0,0.0,0.0,1594.444444,33.95,0.0,3304.222222,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,1
11114,m,1952-07-26,1,10806,9024,OWNER,1,Monthly,1996-01-05,6817,1996-10-04,70656,48,1472.0,C,,,,424.075472,22476.0,0.0,1908.924528,473.207547,0.0,2764.924528,0.0,41.283019,0.0,1.377358,0.0,473.207547,0.0,1907.54717,41.283019,0.0,2764.924528,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
11121,f,1971-04-10,72,10813,9030,OWNER,72,Monthly,1995-01-21,6818,1996-12-12,155616,48,3242.0,C,,,,352.872093,60694.0,0.0,1913.853488,357.697674,0.0,2587.209302,0.0,37.213953,0.0,1.527907,0.0,270.732558,0.0,1999.290698,37.213953,0.0,2587.209302,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,2
11122,m,1979-06-10,72,10814,9030,DISPONENT,72,Monthly,1995-01-21,6818,1996-12-12,155616,48,3242.0,C,,,,352.872093,60694.0,0.0,1913.853488,357.697674,0.0,2587.209302,0.0,37.213953,0.0,1.527907,0.0,270.732558,0.0,1999.290698,37.213953,0.0,2587.209302,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,2
11123,m,1948-01-29,47,10815,9031,OWNER,47,Monthly,1997-01-15,6819,1997-05-03,50112,24,2088.0,C,,,,4288.55625,68616.9,0.0,2975.0,0.0,0.0,7223.6875,0.0,39.86875,0.0,0.0,0.0,0.0,0.0,2975.0,39.86875,0.0,7223.6875,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,1
11126,f,1965-01-22,1,10818,9034,OWNER,1,Monthly,1993-06-28,6820,1993-12-16,38148,12,3179.0,A,,,,1645.72069,47725.9,0.0,2549.917241,812.0,0.0,93.103448,4887.103448,27.431034,628.62069,0.503448,0.0,161.965517,0.0,2570.827586,27.431034,0.0,4980.206897,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
11130,f,1961-04-08,1,10822,9037,OWNER,1,Monthly,1996-10-22,6821,1998-09-15,321936,48,6707.0,C,,,,351.220225,62517.2,0.0,1181.588764,753.269663,0.0,2257.58427,0.0,28.494382,0.0,1.476404,0.0,345.438202,0.0,1587.94382,28.494382,0.0,2257.58427,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2
11131,m,1957-07-26,1,10823,9037,DISPONENT,1,Monthly,1996-10-22,6821,1998-09-15,321936,48,6707.0,C,,,,351.220225,62517.2,0.0,1181.588764,753.269663,0.0,2257.58427,0.0,28.494382,0.0,1.476404,0.0,345.438202,0.0,1587.94382,28.494382,0.0,2257.58427,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2
11149,m,1965-07-14,43,10841,9052,OWNER,43,PostTransaction,1995-08-30,6824,1997-02-26,71976,24,2999.0,D,,,,641.920301,85375.4,0.0,4721.626316,0.0,0.0,5327.721805,0.0,35.824812,0.0,10.526316,0.558647,1229.323308,0.0,3481.218045,35.824812,0.0,5327.721805,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,1
11208,f,1957-03-05,10,10900,9104,OWNER,10,Monthly,1994-01-21,6841,1994-08-07,172080,48,3585.0,A,,,,1385.940476,58209.5,0.0,4991.414286,0.0,0.0,6325.666667,0.0,51.688095,0.0,1.390476,0.0,0.0,0.0,4990.02381,51.688095,0.0,6325.666667,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,1
11250,f,1946-09-23,26,10942,9138,OWNER,26,Monthly,1996-07-18,6851,1997-06-03,272220,60,4537.0,D,,,,25.085714,1580.4,0.0,2461.990476,1160.47619,0.0,3616.365079,0.0,31.187302,0.0,1.390476,0.012698,906.571429,0.0,2714.492063,31.187302,0.0,3616.365079,26,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041,6261,1
11252,f,1965-12-08,32,10944,9140,OWNER,32,Monthly,1997-08-18,6852,1998-11-10,16032,48,334.0,C,,,,253.176033,30634.3,0.0,883.024793,772.280992,0.0,1889.628099,0.0,18.853719,5.090909,1.206612,0.0,765.619835,0.0,883.38843,18.853719,0.0,1889.628099,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340,4505,1
11266,m,1938-09-25,9,10958,9153,OWNER,9,Monthly,1996-12-12,6855,1998-03-01,52236,36,1451.0,C,,,,370.627723,37433.4,0.0,719.465347,499.207921,0.0,1557.871287,0.0,31.429703,0.0,1.445545,0.0,499.207921,0.0,718.019802,31.429703,0.0,1557.871287,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,2
11267,f,1936-08-26,9,10959,9153,DISPONENT,9,Monthly,1996-12-12,6855,1998-03-01,52236,36,1451.0,C,,,,370.627723,37433.4,0.0,719.465347,499.207921,0.0,1557.871287,0.0,31.429703,0.0,1.445545,0.0,499.207921,0.0,718.019802,31.429703,0.0,1557.871287,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,2
11271,m,1937-12-08,18,10963,9156,OWNER,18,Monthly,1997-09-14,6856,1998-12-01,163332,36,4537.0,C,,,,266.987879,17621.2,0.0,4095.115152,0.0,0.0,4318.19697,0.0,43.906061,0.0,1.327273,0.0,0.0,0.0,4093.787879,43.906061,0.0,4318.19697,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,1
11274,m,1969-04-14,64,10966,9159,OWNER,64,Monthly,1996-08-02,6857,1998-06-08,69600,48,1450.0,C,,,,326.646789,71209.0,0.0,871.572477,766.651376,0.0,1936.123853,0.0,28.746789,20.889908,1.205505,0.0,567.165138,0.0,1048.963303,28.746789,0.0,1936.123853,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,2
11275,f,1963-04-18,64,10967,9159,DISPONENT,64,Monthly,1996-08-02,6857,1998-06-08,69600,48,1450.0,C,,,,326.646789,71209.0,0.0,871.572477,766.651376,0.0,1936.123853,0.0,28.746789,20.889908,1.205505,0.0,567.165138,0.0,1048.963303,28.746789,0.0,1936.123853,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,2
11286,f,1940-11-27,56,10978,9167,OWNER,56,Monthly,1997-04-02,6859,1998-03-07,272220,60,4537.0,C,,,,468.30875,37464.7,0.0,2954.145,409.9625,0.0,3803.9875,0.0,28.42875,34.0625,1.095,0.0,309.375,0.0,3019.575,28.42875,0.0,3803.9875,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158,1
11304,f,1960-10-20,28,10996,9179,OWNER,28,Monthly,1997-01-21,6861,1998-02-28,215040,60,3584.0,C,,,,463.458537,38003.6,0.0,3253.302439,0.0,0.0,12.195122,3671.073171,33.492683,0.0,1.42439,0.0,0.0,0.0,3251.878049,33.492683,0.0,3683.268293,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,1
11314,m,1936-06-02,45,11006,9188,OWNER,45,Monthly,1993-02-08,6863,1993-07-28,127080,60,2118.0,A,,,,844.708333,20273.0,0.0,1933.333333,353.041667,0.0,187.5,2912.708333,30.875,2.75,0.0,0.0,330.666667,0.0,1952.958333,30.875,0.0,3100.208333,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,1
11327,m,1947-10-21,72,11019,9199,OWNER,72,Monthly,1996-05-15,6865,1996-09-11,29448,12,2454.0,B,,,,3980.963636,43790.6,0.0,2145.454545,0.0,0.0,72.727273,6024.636364,29.054545,0.0,0.0,0.0,0.0,0.0,2145.454545,29.054545,0.0,6097.363636,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,1
11329,f,1961-01-31,69,11021,9201,OWNER,69,Monthly,1996-10-28,6866,1998-02-05,122472,24,5103.0,C,,,,248.815179,27867.3,0.0,4830.558929,1322.0625,0.0,23.214286,6335.116071,43.10625,0.0,1.433929,0.0,1322.0625,0.0,4829.125,43.10625,0.0,6358.330357,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,0.0,7.01,124,0,1358,1
11337,m,1969-04-03,29,11029,9208,OWNER,29,Monthly,1997-05-24,6868,1998-10-12,82128,24,3422.0,C,,,,307.176033,37168.3,0.0,2971.109091,0.0,0.0,95.867769,3138.743802,43.673554,0.0,1.447934,0.0,0.0,0.0,2969.661157,43.673554,0.0,3234.61157,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,1
11359,m,1972-08-20,11,11051,9225,OWNER,11,Monthly,1996-01-01,6871,1997-04-13,164256,48,3422.0,C,,,,238.992857,23421.3,0.0,3920.622449,0.0,0.0,4121.857143,0.0,37.758163,0.0,1.489796,0.0,0.0,0.0,3919.132653,37.758163,0.0,4121.857143,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,2
11360,f,1972-04-19,11,11052,9225,DISPONENT,11,Monthly,1996-01-01,6871,1997-04-13,164256,48,3422.0,C,,,,238.992857,23421.3,0.0,3920.622449,0.0,0.0,4121.857143,0.0,37.758163,0.0,1.489796,0.0,0.0,0.0,3919.132653,37.758163,0.0,4121.857143,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,2
11362,f,1966-01-11,51,11054,9227,OWNER,51,Monthly,1997-11-04,6872,1998-04-29,191580,60,3193.0,C,,,,575.556667,17266.7,0.0,693.82,196.533333,0.0,1444.966667,0.0,20.943333,0.0,0.486667,0.0,118.933333,0.0,770.933333,20.943333,0.0,1444.966667,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,1
11372,m,1961-09-28,11,11064,9236,OWNER,11,Monthly,1993-08-18,6876,1993-12-21,86616,12,7218.0,A,,,,2483.546667,37253.2,0.0,1420.0,0.0,0.0,3878.466667,0.0,25.08,0.0,0.0,0.0,0.0,0.0,1420.0,25.08,0.0,3878.466667,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,1
11379,m,1952-05-28,74,11071,9241,OWNER,74,Monthly,1996-09-25,6877,1997-06-19,285240,60,4754.0,C,,,,1108.57037,59862.8,0.0,3969.488889,266.296296,0.0,20.37037,5281.851852,42.133333,0.0,1.081481,0.0,266.296296,0.0,3968.407407,42.133333,0.0,5302.222222,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,2
11380,f,1951-04-06,74,11072,9241,DISPONENT,74,Monthly,1996-09-25,6877,1997-06-19,285240,60,4754.0,C,,,,1108.57037,59862.8,0.0,3969.488889,266.296296,0.0,20.37037,5281.851852,42.133333,0.0,1.081481,0.0,266.296296,0.0,3968.407407,42.133333,0.0,5302.222222,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,2
11381,f,1979-07-26,57,11073,9242,OWNER,57,Monthly,1996-03-15,6878,1997-01-24,23184,12,1932.0,A,,,,732.77931,42501.2,0.0,984.362069,0.0,0.0,1678.482759,0.0,38.658621,0.0,1.258621,0.0,0.0,0.0,983.103448,38.658621,0.0,1678.482759,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729,3651,1
11405,f,1964-07-29,68,11097,9263,OWNER,68,Monthly,1996-06-04,6887,1997-05-08,39576,12,3298.0,A,,,,301.852,22638.9,0.0,2128.349333,794.88,0.0,22.666667,3166.4,36.014667,0.0,1.362667,0.0,789.92,0.0,2131.946667,36.014667,0.0,3189.066667,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,2
11406,m,1970-11-15,68,11098,9263,DISPONENT,68,Monthly,1996-06-04,6887,1997-05-08,39576,12,3298.0,A,,,,301.852,22638.9,0.0,2128.349333,794.88,0.0,22.666667,3166.4,36.014667,0.0,1.362667,0.0,789.92,0.0,2131.946667,36.014667,0.0,3189.066667,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,2
11461,m,1974-07-08,70,11153,9307,OWNER,68,Monthly,1993-01-24,6895,1994-09-19,41904,12,3492.0,A,,,,274.159441,39204.8,0.0,2448.300699,775.06993,0.0,3467.440559,0.0,30.08951,0.0,1.531469,0.0,488.181818,0.0,2733.657343,30.08951,0.0,3467.440559,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,1
11516,m,1938-11-09,59,11208,9353,OWNER,59,Monthly,1995-11-03,6908,1997-06-08,188616,24,7859.0,C,,,,908.130159,57212.2,0.0,2958.171429,487.619048,0.0,4312.349206,0.0,41.571429,0.0,0.695238,0.0,487.619048,0.0,2957.47619,41.571429,0.0,4312.349206,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,2
11517,f,1940-05-21,59,11209,9353,DISPONENT,59,Monthly,1995-11-03,6908,1997-06-08,188616,24,7859.0,C,,,,908.130159,57212.2,0.0,2958.171429,487.619048,0.0,4312.349206,0.0,41.571429,0.0,0.695238,0.0,487.619048,0.0,2957.47619,41.571429,0.0,4312.349206,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,2
11574,f,1944-04-20,1,11266,9403,OWNER,1,Weekly,1993-03-27,6919,1994-08-05,120888,36,3358.0,A,,,,541.81875,52014.6,0.0,3976.510417,403.125,0.0,4894.604167,0.0,26.85,0.0,4.0625,0.0,403.125,0.0,3972.447917,26.85,0.0,4894.604167,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
11598,f,1977-09-23,54,11290,9424,OWNER,54,Monthly,1996-12-30,6922,1997-08-26,83628,36,2323.0,C,,,,918.470588,31228.0,0.0,2779.258824,0.0,0.0,191.176471,3484.0,22.552941,0.0,1.288235,0.0,0.0,0.0,2777.970588,22.552941,0.0,3675.176471,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,1
11609,m,1957-02-11,59,11301,9433,OWNER,59,Monthly,1997-08-14,6923,1998-10-05,44640,24,1860.0,C,,,,567.816418,38043.7,0.0,3101.065672,0.0,0.0,3638.059701,0.0,30.822388,0.0,1.961194,0.0,0.0,0.0,3099.104478,30.822388,0.0,3638.059701,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,1
11637,m,1951-06-12,73,11329,9455,OWNER,73,Monthly,1996-11-03,6926,1998-02-07,374760,60,6246.0,C,,,,410.0375,45924.2,0.0,4144.969643,1024.901786,0.0,24.107143,5520.857143,34.944643,695.803571,1.433929,0.0,273.919643,0.0,4198.714286,34.944643,0.0,5544.964286,73,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,2
11638,f,1954-08-24,73,11330,9455,DISPONENT,73,Monthly,1996-11-03,6926,1998-02-07,374760,60,6246.0,C,,,,410.0375,45924.2,0.0,4144.969643,1024.901786,0.0,24.107143,5520.857143,34.944643,695.803571,1.433929,0.0,273.919643,0.0,4198.714286,34.944643,0.0,5544.964286,73,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,2
11662,m,1972-04-03,76,11354,9472,OWNER,1,Weekly,1993-07-06,6929,1995-05-08,36396,12,3033.0,A,,,,287.852532,45480.7,0.0,5105.917722,615.575949,0.0,5975.620253,0.0,33.725949,0.0,3.607595,0.0,615.575949,0.0,5102.310127,33.725949,0.0,5975.620253,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,1
11685,f,1965-07-23,64,11377,9493,OWNER,64,Monthly,1995-04-02,6933,1995-09-09,188688,48,3931.0,C,,,,1071.809091,23579.8,0.0,4591.754545,309.227273,0.0,31.818182,5896.272727,44.7,0.0,0.663636,0.0,309.227273,0.0,4591.090909,44.7,0.0,5928.090909,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,1
11686,f,1948-10-18,21,11378,9494,OWNER,21,Monthly,1996-05-10,6934,1997-02-09,116832,12,9736.0,A,,,,450.85,20739.1,0.0,1916.369565,515.869565,0.0,2861.73913,0.0,21.35,0.0,1.586957,0.0,515.869565,0.0,1914.782609,21.35,0.0,2861.73913,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,2
11687,m,1945-01-23,21,11379,9494,DISPONENT,21,Monthly,1996-05-10,6934,1997-02-09,116832,12,9736.0,A,,,,450.85,20739.1,0.0,1916.369565,515.869565,0.0,2861.73913,0.0,21.35,0.0,1.586957,0.0,515.869565,0.0,1914.782609,21.35,0.0,2861.73913,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,2
11709,m,1961-08-03,1,11401,9510,OWNER,1,Monthly,1996-06-09,6940,1996-11-22,228276,36,6341.0,C,,,,2685.4,53708.0,0.0,2250.73,0.0,0.0,4894.15,0.0,41.98,0.0,0.73,0.0,0.0,0.0,2250.0,41.98,0.0,4894.15,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2
11710,f,1967-06-19,1,11402,9510,DISPONENT,1,Monthly,1996-06-09,6940,1996-11-22,228276,36,6341.0,C,,,,2685.4,53708.0,0.0,2250.73,0.0,0.0,4894.15,0.0,41.98,0.0,0.73,0.0,0.0,0.0,2250.0,41.98,0.0,4894.15,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2
